video_id,url,titulo,likes,dislikes,salvos,downloads,duracao,comentarios,qualidade_px,canal_id,canal_nome,canal_inscritos,categorias,palavras_chave,descricao,data_postagem,visibilidade,playlist_id,playlist_nome,idioma
kPEEebs_br6,https://www.youtube.com/watch?v=kPEEebs_br6,Como melhorar em Estudos e concursos (dicas rápidas) [31],194550,3901,80150,28632,00:48:21,17613,2160,UC1000023338,Canal Estudos e concursos 24,848461,Jogos,iniciante;receita;2025;ciência,"Conteúdo em português, focado em aplicação prática e boas práticas. Neste vídeo, você vai ver como melhorar em estudos e concursos (dicas rápidas) [31] com exemplos diretos. Se este material te ajudou, compartilhe e salve para rever depois. Canal: Canal Estudos e concursos 24. Novos vídeos toda semana.",2020-04-24,PRIVADO,,,pt-BR
te_RagdZkSU,https://www.youtube.com/watch?v=te_RagdZkSU,Top 7 truques de Estudos e concursos — edição 32,231898,37249,38366,20548,00:10:48,16786,720,UC1000023338,Canal Estudos e concursos 24,848461,Notícias;Jogos,2024;como fazer;aula;review;avançado,"Canal: Canal Estudos e concursos 24. Novos vídeos toda semana. Neste vídeo, você vai ver top 7 truques de estudos e concursos — edição 32 com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois.",2021-02-15,PUBLICO,PL100023352,Estudos e concursos — Série 3,pt-BR
k5ZzAgEkO3P,https://www.youtube.com/watch?v=k5ZzAgEkO3P,Top 7 truques de Estudos e concursos — edição 33,239118,108,43207,57062,00:41:48,2135,360,UC1000023338,Canal Estudos e concursos 24,848461,Música;Notícias,tecnologia;games;passo a passo;aula,"Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver top 7 truques de estudos e concursos — edição 33 com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Estudos e concursos 24. Novos vídeos toda semana.",2024-08-20,PUBLICO,PL100023196,Estudos e concursos — Série 1,pt-BR
WDsiJOq4YrE,https://www.youtube.com/watch?v=WDsiJOq4YrE,Estudos e concursos: guia completo #34,204685,18802,4735,5884,00:04:13,14161,360,UC1000023338,Canal Estudos e concursos 24,848461,Música;Tecnologia;Viagem,aula;tecnologia;python;tutorial,"Neste vídeo, você vai ver estudos e concursos: guia completo #34 com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Estudos e concursos 24. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois.",2024-12-03,PUBLICO,PL100023352,Estudos e concursos — Série 3,pt-BR
iIIbE2TN6ix,https://www.youtube.com/watch?v=iIIbE2TN6ix,Erros comuns em Estudos e concursos e como evitar (35),168156,3371,48858,14986,00:21:53,1210,720,UC1000023338,Canal Estudos e concursos 24,848461,Notícias;Culinária,dicas;ciência;games;viagem;tutorial,"Canal: Canal Estudos e concursos 24. Novos vídeos toda semana. Neste vídeo, você vai ver erros comuns em estudos e concursos e como evitar (35) com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois.",2025-07-21,PUBLICO,PL100023196,Estudos e concursos — Série 1,pt-BR
UbmrCQg1YVW,https://www.youtube.com/watch?v=UbmrCQg1YVW,Erros comuns em Estudos e concursos e como evitar (36),219239,2949,5716,54685,00:35:54,24419,2160,UC1000023338,Canal Estudos e concursos 24,848461,Notícias;Jogos,brasil;carreira;2024;games;saúde;ciência;empreendedorismo,"Canal: Canal Estudos e concursos 24. Novos vídeos toda semana. Neste vídeo, você vai ver erros comuns em estudos e concursos e como evitar (36) com exemplos diretos. Se este material te ajudou, compartilhe e salve para rever depois. Conteúdo em português, focado em aplicação prática e boas práticas.",2025-10-01,PUBLICO,PL100023352,Estudos e concursos — Série 3,pt-BR
fyPtkXcpdr6,https://www.youtube.com/watch?v=fyPtkXcpdr6,Erros comuns em Estudos e concursos e como evitar (37),237638,32577,10108,21375,00:16:33,1650,360,UC1000023338,Canal Estudos e concursos 24,848461,Viagem;Educação;Culinária,tecnologia;python;música;educação;aula;2025;saúde,"Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver erros comuns em estudos e concursos e como evitar (37) com exemplos diretos. Canal: Canal Estudos e concursos 24. Novos vídeos toda semana.",2021-06-16,PRIVADO,PL100023352,Estudos e concursos — Série 3,pt-PT
FmHVuF-bANX,https://www.youtube.com/watch?v=FmHVuF-bANX,Estudos e concursos na prática — episódio 38,209768,2960,34638,52633,00:25:52,13218,1440,UC1000023338,Canal Estudos e concursos 24,848461,Notícias;Finanças,viagem;educação;economia;brasil,"Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois. Canal: Canal Estudos e concursos 24. Novos vídeos toda semana. Neste vídeo, você vai ver estudos e concursos na prática — episódio 38 com exemplos diretos.",2023-01-15,PUBLICO,PL100023352,Estudos e concursos — Série 3,pt-BR
BoP8VglOICQ,https://www.youtube.com/watch?v=BoP8VglOICQ,Erros comuns em Estudos e concursos e como evitar (39),141677,404,59519,17939,00:43:16,3493,720,UC1000023338,Canal Estudos e concursos 24,848461,Finanças;Tecnologia;Jogos,avançado;iniciante;python;passo a passo,"Canal: Canal Estudos e concursos 24. Novos vídeos toda semana. Neste vídeo, você vai ver erros comuns em estudos e concursos e como evitar (39) com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois.",2024-02-04,PUBLICO,PL100023258,Estudos e concursos — Série 2,pt-BR
1sYY2ULOQEZ,https://www.youtube.com/watch?v=1sYY2ULOQEZ,Estudos e concursos na prática — episódio 40,130449,16262,23630,29145,00:25:02,1492,480,UC1000023338,Canal Estudos e concursos 24,848461,Música;Fitness;Ciência,2025;humor;games;brasil;review,"Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver estudos e concursos na prática — episódio 40 com exemplos diretos. Canal: Canal Estudos e concursos 24. Novos vídeos toda semana.",2023-04-11,PUBLICO,PL100023352,Estudos e concursos — Série 3,pt-BR
nYmNXuDZBQh,https://www.youtube.com/watch?v=nYmNXuDZBQh,Como melhorar em Estudos e concursos (dicas rápidas) [41],197097,1420,10756,5061,00:47:15,22643,1080,UC1000023338,Canal Estudos e concursos 24,848461,Tecnologia,humor;dicas;como fazer;saúde;rotina;avançado;games,"Neste vídeo, você vai ver como melhorar em estudos e concursos (dicas rápidas) [41] com exemplos diretos. Se este material te ajudou, compartilhe e salve para rever depois. Canal: Canal Estudos e concursos 24. Novos vídeos toda semana. Conteúdo em português, focado em aplicação prática e boas práticas.",2024-02-12,PRIVADO,PL100023196,Estudos e concursos — Série 1,pt-BR
wDo9Wj0uvSR,https://www.youtube.com/watch?v=wDo9Wj0uvSR,Top 7 truques de Estudos e concursos — edição 42,248434,17915,15744,23106,00:52:17,16239,720,UC1000023338,Canal Estudos e concursos 24,848461,Finanças,avançado;django;iniciante;dicas;ciência;2024;produtividade,"Se este material te ajudou, compartilhe e salve para rever depois. Conteúdo em português, focado em aplicação prática e boas práticas. Neste vídeo, você vai ver top 7 truques de estudos e concursos — edição 42 com exemplos diretos. Canal: Canal Estudos e concursos 24. Novos vídeos toda semana.",2020-03-03,PUBLICO,PL100023258,Estudos e concursos — Série 2,pt-BR
hXpFLHtQple,https://www.youtube.com/watch?v=hXpFLHtQple,Top 7 truques de Estudos e concursos — edição 43,82904,2565,7355,4130,00:20:45,529,1440,UC1000023338,Canal Estudos e concursos 24,848461,Música;Fitness,iniciante;dicas;passo a passo;python;música;notícias;educação;django,"Canal: Canal Estudos e concursos 24. Novos vídeos toda semana. Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver top 7 truques de estudos e concursos — edição 43 com exemplos diretos.",2021-10-28,PUBLICO,PL100023196,Estudos e concursos — Série 1,pt-BR
F_SwcmUWmJ3,https://www.youtube.com/watch?v=F_SwcmUWmJ3,Estudos e concursos: guia completo #44,99509,9790,22983,14935,00:13:49,8482,720,UC1000023338,Canal Estudos e concursos 24,848461,Humor,passo a passo;2024;iniciante;humor;tecnologia;saúde;rotina;games,"Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Estudos e concursos 24. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver estudos e concursos: guia completo #44 com exemplos diretos.",2024-06-17,PUBLICO,PL100023352,Estudos e concursos — Série 3,pt-BR
MSnNTmJTPy-,https://www.youtube.com/watch?v=MSnNTmJTPy-,Estudos e concursos na prática — episódio 45,100574,7651,6456,2552,00:58:40,1625,1440,UC1000023338,Canal Estudos e concursos 24,848461,Música;Finanças,humor;passo a passo;treino;brasil;avançado;rotina;aula;django,"Canal: Canal Estudos e concursos 24. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver estudos e concursos na prática — episódio 45 com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas.",2025-09-01,PUBLICO,PL100023258,Estudos e concursos — Série 2,pt-BR
XJGRaEcaWaH,https://www.youtube.com/watch?v=XJGRaEcaWaH,Como melhorar em Estudos e concursos (dicas rápidas) [46],186962,3118,54960,15123,00:15:24,726,1080,UC1000023338,Canal Estudos e concursos 24,848461,Notícias;Música;Culinária,como fazer;humor;2024;games;saúde;2025;python,"Canal: Canal Estudos e concursos 24. Novos vídeos toda semana. Conteúdo em português, focado em aplicação prática e boas práticas. Neste vídeo, você vai ver como melhorar em estudos e concursos (dicas rápidas) [46] com exemplos diretos. Se este material te ajudou, compartilhe e salve para rever depois.",2021-04-30,PUBLICO,,,pt-BR
QgH7DTAPsv1,https://www.youtube.com/watch?v=QgH7DTAPsv1,Como melhorar em Estudos e concursos (dicas rápidas) [47],68203,858,22542,18459,00:32:57,5000,720,UC1000023338, Canal Estudos e concursos 24  ,848461,Música,games;produtividade;carreira;python;avançado;aula,"Se este material te ajudou, compartilhe e salve para rever depois. Conteúdo em português, focado em aplicação prática e boas práticas. Neste vídeo, você vai ver como melhorar em estudos e concursos (dicas rápidas) [47] com exemplos diretos. Canal: Canal Estudos e concursos 24. Novos vídeos toda semana.",2019-09-11,PUBLICO,PL100023258,Estudos e concursos — Série 2,pt-BR
u7GbOlHFoXL,https://www.youtube.com/watch?v=u7GbOlHFoXL,Estudos e concursos: guia completo #48,207388,5037,91908,12031,00:29:39,809,2160,UC1000023338,Canal Estudos e concursos 24,848461,Humor,avançado;notícias;como fazer;python;tutorial;música,"Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver estudos e concursos: guia completo #48 com exemplos diretos. Canal: Canal Estudos e concursos 24. Novos vídeos toda semana.",2020-11-16,PUBLICO,PL100023258,Estudos e concursos — Série 2,pt-BR
yOMVvtPi9J-,https://www.youtube.com/watch?v=yOMVvtPi9J-,Como melhorar em Estudos e concursos (dicas rápidas) [49],46121,5100,5822,2577,00:07:58,1732,1440,UC1000023338,Canal Estudos e concursos 24,848461,Viagem;Ciência;Jogos,2024;brasil;humor;python;saúde;games;viagem,"Canal: Canal Estudos e concursos 24. Novos vídeos toda semana. Neste vídeo, você vai ver como melhorar em estudos e concursos (dicas rápidas) [49] com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois.",2021-05-10,PUBLICO,PL100023352,Estudos e concursos — Série 3,pt-BR
jFC_TAHwjMK,https://www.youtube.com/watch?v=jFC_TAHwjMK,Top 7 truques de Estudos e concursos — edição 50,56225,5501,5432,14878,00:20:41,4312,2160,UC1000023338,Canal Estudos e concursos 24,848461,Música;Viagem;Notícias,2024;brasil;empreendedorismo;aula;receita;games;música;avançado,"Canal: Canal Estudos e concursos 24. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver top 7 truques de estudos e concursos — edição 50 com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas.",2022-10-31,PUBLICO,PL100023196,Estudos e concursos — Série 1,en
Ti-zKW1c3tG,https://www.youtube.com/watch?v=Ti-zKW1c3tG,Erros comuns em Estudos e concursos e como evitar (51),26740,3897,6802,281,00:38:14,78,360,UC1000023338,Canal Estudos e concursos 24,848461,Educação,como fazer;humor;review;empreendedorismo;aula,"Neste vídeo, você vai ver erros comuns em estudos e concursos e como evitar (51) com exemplos diretos. Canal: Canal Estudos e concursos 24. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois. Conteúdo em português, focado em aplicação prática e boas práticas.",2023-01-28,PUBLICO,PL100023352,Estudos e concursos — Série 3,pt-BR
CrytTHmHqv0,https://www.youtube.com/watch?v=CrytTHmHqv0,Estudos e concursos na prática — episódio 52,164602,6093,16726,4326,00:22:48,3889,360,UC1000023338,Canal Estudos e concursos 24,848461,Ciência;Educação,economia;review;notícias;produtividade;treino;saúde,"Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver estudos e concursos na prática — episódio 52 com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Estudos e concursos 24. Novos vídeos toda semana.",2019-11-18,PUBLICO,PL100023196,Estudos e concursos — Série 1,pt-BR
Aw2MxzwYyRT,https://www.youtube.com/watch?v=Aw2MxzwYyRT,Como melhorar em Estudos e concursos (dicas rápidas) [53],108664,1331,12677,12338,00:06:54,1799,720,UC1000023338,Canal Estudos e concursos 24,848461,Tecnologia;Viagem,2025;como fazer;2024;empreendedorismo;brasil;review;receita,"Neste vídeo, você vai ver como melhorar em estudos e concursos (dicas rápidas) [53] com exemplos diretos. Canal: Canal Estudos e concursos 24. Novos vídeos toda semana. Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois.",2020-07-17,PUBLICO,PL100023258,Estudos e concursos — Série 2,en
3uWaxBQ2KcD,https://www.youtube.com/watch?v=3uWaxBQ2KcD,Estudos e concursos: guia completo #54,163193,20182,33346,5131,00:41:56,407,1080,UC1000023338,Canal Estudos e concursos 24,848461,Finanças;Notícias;Vlogs,treino;carreira;ciência;produtividade;notícias;2024;educação;rotina,"Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Estudos e concursos 24. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver estudos e concursos: guia completo #54 com exemplos diretos.",2025-05-16,PUBLICO,,,en
6IXpwEkbesL,https://www.youtube.com/watch?v=6IXpwEkbesL,Estudos e concursos: guia completo #55,94971,8100,21421,12990,00:15:51,14846,480,UC1000023338,Canal Estudos e concursos 24,848461,Música;Humor,humor;saúde;tutorial;aula;rotina,"Neste vídeo, você vai ver estudos e concursos: guia completo #55 com exemplos diretos. Se este material te ajudou, compartilhe e salve para rever depois. Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Estudos e concursos 24. Novos vídeos toda semana.",2024-08-16,PUBLICO,PL100023352,Estudos e concursos — Série 3,es
